ID,NU_NOTA_LC
2664,618.1077929857388
2665,594.8064829391285
2666,436.2642026421572
2667,446.5711929639258
2668,554.5539745732574
2669,498.4729860225083
2670,450.0297697107498
2671,543.6062476360182
2672,571.6684620727173
2673,457.56401656632687
2674,533.5684335768503
2675,499.1112190579474
2676,578.8532838730664
2677,525.6135222597196
2678,524.1898993595464
2679,553.5819205566552
2680,618.2965723346313
2681,422.117003077494
2682,505.01436652788107
2683,517.7673674647015
2684,471.73287121529074
2685,533.7734703389181
2686,637.987596774231
2687,503.3469633557615
2688,539.2050859753593
2689,449.97055611675364
2690,609.9780132096505
2691,528.3985425272344
2692,483.0436882186467
2693,547.6548468021625
2694,592.2246370350254
2695,547.9217048130333
2696,520.1941803669599
2697,562.0465657856425
2698,466.98771242045365
2699,643.8641783268373
2700,510.7799217491451
2701,474.9120989276875
2702,503.1333580598147
2703,479.9386186417149
2704,456.86662614395794
2705,547.5708899004405
2706,501.25403027650293
2707,497.1350975907053
2708,539.4377972585955
2709,597.3730515078357
2710,509.47109308465167
2711,609.380855156101
2712,517.0196288918787
2713,593.9405538550269
2714,569.8843886798173
2715,531.4682580642534
2716,467.4293575905847
2717,446.9187845285933
2718,463.899367822767
2719,494.3001802477149
2720,560.0351305403965
2721,606.6605961881908
2722,581.5276363334262
2723,533.7047145365166
2724,513.3671475153948
2725,532.1070630945799
2726,507.8005397804043
2727,600.9289349636764
2728,479.7879996780836
2729,557.30736757621
2730,440.42610852422285
2731,683.1985943946387
2732,447.0654802198598
2733,519.3095076200439
2734,507.68842204294424
2735,537.5386558345906
2736,574.4008683753943
2737,550.5746908661812
2738,537.2255243034286
2739,529.0653268852673
2740,506.8749092018982
2741,549.0408724627398
2742,514.594833190899
2743,497.178999090331
2744,482.4997010186095
2745,535.206345226186
2746,498.56078093217127
2747,579.9123827388842
2748,578.5900778118897
2749,633.6597099740366
2750,557.4164303041247
2751,587.3012283609266
2752,614.1563019341428
2753,478.096076686059
2754,632.4009328825522
2755,521.1130303064493
2756,485.1241601243296
2757,479.0354713927875
2758,509.21935204045656
2759,564.6588901536542
2760,465.13385728396895
2761,506.038385011933
2762,585.2689966198718
2763,552.0634202290601
2764,579.1588188143819
2765,502.50572713426186
2766,451.0589474250516
2767,596.9754223734038
2768,566.9082800724125
2769,515.3302562028242
2770,540.4343761973914
2771,486.24067514101637
2772,424.36864572469847
2773,570.7217420504248
2774,596.2499591841773
2775,453.5286346801747
2776,531.777665535295
2777,570.8387829267501
2778,517.103378153284
2779,503.9044111183415
2780,611.219308001359
2781,431.80660027956986
2782,542.9077296798949
2783,476.77134473678007
2784,540.2108196557531
2785,475.8260211153027
2786,455.7446288771414
2787,593.5034468565025
2788,551.7564587477856
2789,445.7301204714691
2790,433.6767216792849
2791,601.6713220382906
2792,559.7805704894514
2793,545.8277026688947
2794,437.2446247833929
2795,485.30130949069775
2796,547.5727658853499
2797,552.4145121693563
2798,543.4611350714674
2799,473.7219896567385
2800,492.7453083348691
2801,462.1522887399541
2802,585.3438209098708
2803,456.0066087131907
2804,450.1981731191655
2805,594.6998689532581
2806,622.5487024701215
2807,604.6577239412713
2808,558.6678633041981
2809,622.2088673472292
2810,567.028600707964
2811,486.2839043380516
2812,561.1493414404097
2813,487.21626955505246
2814,438.2639975005148
2815,600.827924189005
2816,489.6233466108795
2817,547.9280919159041
2818,579.5260251895897
2819,521.9818209003172
2820,500.0959691256815
2821,530.0960092587165
2822,555.7687972550877
2823,591.1524405432924
2824,562.9811002246983
2825,602.1593748394062
2826,468.68486561035076
2827,518.2901568078314
2828,538.4298080783982
2829,543.9566947935757
2830,436.0176140474126
2831,574.1232884091158
2832,600.5705893045108
2833,591.064053520124
2834,624.7798599523102
2835,490.980821588925
2836,512.9166616683533
2837,535.58675775263
2838,530.0829667277803
2839,455.64083574276225
2840,476.04020104279897
2841,541.9419637672794
2842,483.9575181564722
2843,519.6342184980246
2844,649.290525556752
2845,504.1327007045769
2846,457.8653925353133
2847,588.4103194024822
2848,515.9159752751724
2849,586.9627209580144
2850,560.731476764092
2851,594.4813358245117
2852,629.652689760227
2853,484.74791086859443
2854,628.0751890213616
2855,573.0351719989103
2856,559.5999131558942
2857,527.1204007202052
2858,520.5947783939059
2859,570.0880652044203
2860,449.00907747226546
2861,510.5676320172074
2862,578.7444035431744
2863,587.3600735210339
2864,486.35129504269844
2865,525.5184935137845
2866,483.31927368124457
2867,584.4674616119488
2868,638.744841933088
2869,652.1788297695492
2870,509.4841674764397
2871,463.9861051653214
2872,528.7827411218702
2873,486.67599322503924
2874,512.323445644061
2875,553.5493755121906
2876,515.7743651841555
2877,502.18149144531503
2878,676.3945343983336
2879,542.2148649606346
2880,537.8521379614658
2881,472.1075336234239
2882,559.8862793634719
2883,466.087236577539
2884,578.5483972422962
2885,446.2143651873292
2886,607.7109362195097
2887,481.709535568608
2888,536.5627537303641
2889,616.8215085679599
2890,610.5207276933934
2891,515.1614685233685
2892,518.4294823090535
2893,481.8348869257435
2894,475.84719346699535
2895,670.6222532762043
2896,579.6626971099786
2897,567.5185826152646
2898,435.6953757737616
2899,543.2988816335603
2900,531.281700983549
2901,544.1218216397317
2902,577.572097927725
2903,484.5111884916845
2904,571.6103740271756
2905,572.2711832764869
2906,539.0883665363402
2907,567.8161791093216
2908,477.51416317774385
2909,507.7015947563481
2910,490.8155626508312
2911,583.3251932796527
2912,512.3862650074615
2913,622.570734498683
2914,477.63708162829073
2915,436.2853439653718
2916,579.3892864688995
2917,470.6359394899768
2918,528.5217720525714
2919,471.0480889355848
2920,562.9372086760796
2921,504.2169785777484
2922,483.18507064470094
2923,550.625436048576
2924,512.1431490553047
2925,544.7193346248027
2926,630.4609680684102
2927,547.7334547284031
2928,518.8077080527879
2929,567.1312420690313
2930,446.6986050046388
2931,564.2114834525798
2932,575.8364616407257
2933,489.1672167875766
2934,571.2993464329674
2935,478.2967466364232
2936,652.7921236635127
2937,601.4898144827498
2938,437.89839370676884
2939,557.0574895330642
2940,562.191113115837
2941,581.1758862074431
2942,628.5605874918308
2943,555.771736730999
2944,495.07920543576375
2945,626.8889177154483
2946,518.0440972843642
2947,562.1054519316147
2948,517.9436296569701
2949,592.6245787092173
2950,652.652590673096
2951,501.9507740262252
2952,547.9603439848449
2953,421.01735350998877
2954,499.3051880538463
2955,455.4340949024438
2956,540.4934715000948
2957,503.2715181728521
2958,597.9762002498202
2959,556.8087437657389
2960,545.0840859553766
2961,649.8184744852585
2962,496.66521804510626
2963,445.375491843475
2964,492.6207228525706
2965,493.1886405680485
2966,448.04382693775744
2967,518.0064321840835
2968,510.84405295187133
2969,427.1581653129525
2970,548.9572267153741
2971,689.3869605866295
2972,541.1242928581053
2973,515.96238926375
2974,561.9145518357897
2975,573.0388019776514
2976,555.857650418643
2977,487.39744689278194
2978,616.6861247518732
2979,533.2745246771133
2980,563.8539311086021
2981,608.3905669481677
2982,594.2623889450585
2983,415.5899461943717
2984,470.9910172743794
2985,546.1092333417849
2986,507.22348713443523
2987,453.98370480227
2988,435.20594828696085
2989,487.78245322892593
2990,550.086773738354
2991,616.1534372294692
2992,559.1962920540684
2993,534.6492891189472
2994,499.7201648459276
2995,477.0553675903206
2996,633.203220905559
2997,465.3664806489796
2998,518.8356014421217
2999,556.7813022612804
3000,512.7636750398474
3001,682.498224528759
3002,527.9769268309931
3003,488.88196836239695
3004,551.9199237328097
3005,504.7324795409935
3006,555.0632701072508
3007,529.3738267411683
3008,549.2868181873718
3009,630.771991517678
3010,526.0578192766528
3011,632.4260639053449
3012,586.9351686019186
3013,517.6141038009429
3014,663.0566158444253
3015,472.80975685808755
3016,541.6178366298507
3017,424.14662440252215
3018,640.681808820386
3019,517.7118231939832
3020,550.0706671227717
3021,577.8268257229843
3022,498.1922162583562
3023,617.5185474413552
3024,510.44706588938186
3025,545.5881858623582
3026,635.5999333225518
3027,520.4971792034402
3028,509.02530052912545
3029,518.0811762378282
3030,574.1289901619755
3031,470.6717492069966
3032,504.8814408918703
3033,469.1816913759097
3034,499.8885799239023
3035,458.7173227388815
3036,480.7447997975566
3037,489.7721094299008
3038,437.315305221185
3039,562.8564482577654
3040,506.4747297625701
3041,524.3165074699671
3042,481.0891267893385
3043,498.18914650523845
3044,473.60743222458746
3045,435.9611594251861
3046,474.7324386582403
3047,538.25890686034
3048,468.8457662241098
3049,434.5201710870153
3050,527.2648468241707
3051,476.87316520193986
3052,488.3768362172298
3053,604.8647750030794
3054,531.41448574513
3055,499.26430646118126
3056,456.9940596114201
3057,556.4578317714413
3058,427.4986483036511
3059,483.3654464117302
3060,528.1877403603635
3061,520.4303874591875
3062,448.80756559732737
3063,467.9058009150615
3064,591.4254086293961
3065,557.1450023577117
3066,576.6194596565285
3067,563.7113237716255
3068,462.60195311669906
3069,523.4231514402768
3070,537.6620036976673
3071,528.8403491861332
3072,529.3804257644229
3073,524.0490020837404
3074,540.5470104744721
3075,500.6582911363621
3076,468.6289301250732
3077,572.6247039177088
3078,670.2195322026885
3079,571.126451581863
3080,612.8774061073066
3081,577.7816205432052
3082,550.1718123040157
3083,570.1073168800772
3084,521.7717151229674
3085,562.8870181483642
3086,475.72698843246616
3087,453.4538954773799
3088,530.8462388917864
3089,436.5676909195608
3090,528.1776004412006
3091,661.9888791280911
3092,456.651035206162
3093,534.7863593097288
3094,588.7700643222297
3095,528.9199995814549
3096,451.93636782841173
3097,535.7140097672398
3098,494.640356271728
3099,485.2056339865753
3100,507.6265076980992
3101,675.5593048764847
3102,564.866584595892
3103,585.7076407575358
3104,659.662062220113
3105,523.0059695376142
3106,555.6328581983511
3107,460.64553170359096
3108,527.5625808099791
3109,459.0699775150714
3110,548.3610905292276
3111,552.3558172267301
3112,609.8427433416604
3113,517.261124796573
3114,464.31658408013743
3115,464.67528765220027
3116,546.4954448835239
3117,579.0332123262361
3118,540.5488814029976
3119,543.0433702755281
3120,497.8816823443651
3121,472.7068759846213
3122,554.5027394148841
3123,566.3876536912671
3124,580.4468776417085
3125,464.8763183429608
3126,489.03070201522644
3127,501.75365840813845
3128,588.0503839629523
3129,488.6376554902329
3130,531.4792297487911
3131,452.7289917048273
3132,590.8635849216316
3133,539.126388825948
3134,492.3571374162906
3135,481.3427446541824
3136,611.1938417285975
3137,649.0528802128026
3138,511.62686228149767
3139,444.6633979471324
3140,439.60557515046685
3141,443.0592539667173
3142,629.6524287974142
3143,558.4155579356002
3144,458.27204713908515
3145,493.8574394480031
3146,581.4525147674718
3147,479.38761874263787
3148,576.7285973873194
3149,536.1518157993157
3150,485.1267565841355
3151,532.0422045646362
3152,538.2812948110816
3153,482.4625755607468
3154,555.4915667139553
3155,562.7865250533442
3156,566.8406003821227
3157,581.4579963056325
3158,575.6453415179146
3159,528.8011976215122
3160,472.2305645380612
3161,624.417504538414
3162,441.9999284290934
3163,541.5149054157102
3164,529.1020464260479
3165,490.2435551612584
3166,462.509569402849
3167,434.14181725839785
3168,554.7142685577078
3169,486.7684736109104
3170,621.9702104765743
3171,599.1472167922129
3172,435.5055128184694
3173,475.78497259752623
3174,401.7260813743296
3175,470.0899326521462
3176,461.6304642063242
3177,607.0578001025539
3178,579.0833238553162
3179,549.7497259921088
3180,474.4359208673226
3181,602.9402529749084
3182,528.6679782595421
3183,604.989321064977
3184,508.0538871075112
3185,428.0322477366164
3186,584.3917846906921
3187,592.3484907818597
3188,529.9646614594702
3189,531.5339230628056
3190,527.4729587179231
3191,485.6261737220834
3192,575.2911915698596
3193,505.9136917180127
3194,515.7022625491189
3195,627.4039617617557
3196,503.42213657717207
3197,480.0115510286428
3198,430.68184686768063
3199,506.72229173651897
3200,575.0759836716552
3201,521.9922167983781
3202,544.6575904696792
3203,560.4475488494888
3204,616.2837684978416
3205,588.3220997869442
3206,499.1724452226582
3207,474.4583171546474
3208,552.4203440772714
3209,569.7936023608997
3210,424.1422882638985
3211,590.7395824449244
3212,549.8531877414555
3213,673.1511301031378
3214,596.0161504296792
3215,551.8561990767685
3216,508.2270059707221
3217,572.8973459110085
3218,511.56208788256345
3219,508.0934184670258
3220,527.1919871822987
3221,534.5081796148147
3222,473.66791839883336
3223,562.3864535842885
3224,562.6757680393445
3225,499.03395224558193
3226,661.2278407836393
3227,539.401731220753
3228,567.6513600499211
3229,475.97821973222517
3230,480.1461162682621
3231,606.3954391867181
3232,533.4589523483176
3233,424.8658906330383
3234,550.97579405974
3235,527.7442713126967
3236,581.6799102715959
3237,535.5330404797969
3238,538.0996174371268
3239,490.02325130482217
3240,520.1191217607072
3241,573.7503025864611
3242,465.74062030252435
3243,498.0670708123615
3244,448.4773073799845
3245,499.40450980304655
3246,584.4275662413879
3247,526.5550387041649
3248,571.3695096817025
3249,565.5627124901629
3250,454.23831430189716
3251,568.7894481877561
3252,428.21565373978245
3253,573.988299202956
3254,554.4357220634723
3255,532.7457029416108
3256,557.0670370208929
3257,468.34006229165107
3258,577.0442253077586
3259,610.4429880536023
3260,491.91687122333803
3261,570.2706783276684
3262,453.98873846634183
3263,554.5445508408484
3264,533.7457827022645
3265,517.8327210576092
3266,626.1614437908137
3267,498.4469149764098
3268,477.8595367431401
3269,568.642514991199
3270,570.5385959004675
3271,498.8251298580451
3272,580.3601781150628
3273,552.0344996692352
3274,474.99546284323264
3275,551.9694432386843
3276,591.4316502005291
3277,549.4366605622707
3278,484.2026116835759
3279,470.16079984900387
3280,550.9607155980794
3281,594.2947771335969
3282,592.3141548006614
3283,460.3101114735707
3284,454.3476941734629
3285,479.6416534508005
3286,552.128437815535
3287,422.32861638465215
3288,561.8452927601595
3289,470.8259611928644
3290,507.48025166921286
3291,548.3053575029084
3292,486.3328901116583
3293,473.33476007648926
3294,508.96663028172065
3295,517.8763122842172
3296,577.9275188360937
3297,552.6301410912769
3298,477.70217875316615
3299,570.2632327639012
3300,522.3253946954727
3301,457.59133451129946
3302,505.9605358016904
3303,494.64174328746367
3304,487.6642873948922
3305,599.7827441277833
3306,557.5997390570186
3307,529.6771139710063
3308,500.8107662255389
3309,534.2754526288169
3310,543.7458817709509
3311,550.8087255844094
3312,606.9916136943655
3313,499.83070260741243
3314,688.8360654280297
3315,543.2664097743112
3316,546.4784132219515
3317,581.2865511719608
3318,547.3599976419912
3319,535.4610243744555
3320,541.3655257664441
3321,522.5743654014254
3322,556.0054349696352
3323,563.5424574987794
3324,513.9621693489552
3325,545.1355299964102
3326,505.9080920469238
3327,560.6850028753597
3328,551.4207747418434
3329,516.3611762539132
3330,481.7618807472503
3331,469.9055866798753
3332,607.3748935212487
3333,522.923969301058
3334,624.8881965186537
3335,543.2591037934546
3336,526.2088364484954
3337,474.845835245104
3338,559.6701468010981
3339,661.9463834248381
3340,557.6748743871677
3341,559.2173650473615
3342,542.9113993778457
3343,447.800265353377
3344,526.7338057561262
3345,580.7661899725576
3346,574.1577843997547
3347,521.9650900407914
3348,608.1824181595453
3349,439.97363717477305
3350,433.2621673401938
3351,543.7215485266266
3352,569.8841445741673
3353,541.0799731465131
3354,598.3003816493572
3355,541.045140186024
3356,471.5006485778074
3357,453.7490928652111
3358,553.1586587592095
3359,593.7562340662278
3360,484.4395219683294
3361,590.9308912020331
3362,466.58599270960855
3363,481.2135569378331
3364,493.74838994136337
3365,483.42773757793316
3366,563.2860278554634
3367,552.7216482272572
3368,643.4972336155013
3369,473.2342926258833
3370,460.45915258246134
3371,589.7016093803358
3372,656.9386566609676
3373,582.2282161470448
3374,514.5878952988813
3375,535.4897983845875
3376,550.567222314545
3377,461.8154734468286
3378,523.5325603226534
3379,611.7201408754711
3380,471.2678597092843
3381,585.267509347961
3382,514.6390313743699
3383,554.6758661563858
3384,638.1901189694192
3385,485.8006339327872
3386,550.2705983406738
3387,513.1081061554999
3388,517.0081700299559
3389,575.5240671020704
3390,467.65808928808417
3391,541.424726097845
3392,462.47499089791654
3393,561.5749733349663
3394,540.766826963072
3395,591.0628238409078
3396,587.6474465011272
3397,442.66265108585026
3398,503.9163356978762
3399,499.3973408654399
3400,481.90562035168585
3401,499.8994022239748
3402,599.5126965610983
3403,489.08399310599765
3404,555.671887169467
3405,605.8470490234848
3406,586.0643254850854
3407,518.3256941402112
3408,536.0732014091112
3409,578.5789831534053
3410,544.8973276135969
3411,467.26861201465516
3412,444.3097200739162
3413,548.5727626200141
3414,566.0123452481005
3415,485.3648153522601
3416,512.7338144206326
3417,573.070307746731
3418,491.6723216874064
3419,498.55253431367856
3420,470.73604190634046
3421,519.8709141965096
3422,531.6275216552744
3423,463.45840267123
3424,521.6910364556259
3425,567.930340668246
3426,628.6927982053201
3427,528.2913698443836
3428,585.5481930571978
3429,517.2563650922652
3430,492.04386374851833
3431,461.9803875058581
3432,539.9507086939366
3433,533.5359918806811
3434,538.5915211695626
3435,528.418221236347
3436,576.4583242502116
3437,496.4776611145936
3438,487.89244489181834
3439,469.46916031038245
3440,582.757573873117
3441,498.9511251704306
3442,638.7330323278406
3443,559.7780762158462
3444,596.6461215798707
3445,464.0139701042144
3446,480.64786463199425
3447,547.5885173677242
3448,624.2527487001914
3449,492.82428170626946
3450,531.9107579816848
3451,490.5630709646521
3452,606.649260106924
3453,552.3744207673162
3454,585.6336671502811
3455,630.040280442696
3456,494.9205078968623
3457,628.7039500237803
3458,550.3731210684434
3459,428.8589905869261
3460,470.9461201249052
3461,617.7306770333199
3462,599.112344378238
3463,546.7240463316297
3464,613.2698874430611
3465,653.3092033448904
3466,441.9643815814224
3467,559.2687545698718
3468,572.7981975844501
3469,461.8546785231029
3470,517.4578917721253
3471,508.6511436366775
3472,690.4146354140412
3473,545.6448781270878
3474,454.38034929951306
3475,552.1199738725011
3476,600.3190087286255
3477,493.2567295566741
3478,490.9612095418919
3479,510.6933538673751
3480,545.6477973201577
3481,516.2641555143994
3482,594.047617981073
3483,457.28055052569164
3484,547.6787409948151
3485,653.703113712218
3486,438.624955596384
3487,552.2060546016894
3488,519.1186348163816
3489,494.8093967728506
3490,489.42716220547345
3491,551.4748022608894
3492,521.5945770641905
3493,424.8470005841777
3494,684.6507091825961
3495,520.300947849568
3496,495.3380200228337
3497,623.5864292042284
3498,542.8473415726406
3499,434.1489271620959
3500,468.6583690045003
3501,478.657832276322
3502,534.2165621576752
3503,481.34459204791136
3504,491.822059560973
3505,500.0006931052332
3506,527.3644280197796
3507,569.988789478449
3508,481.22788066211046
3509,576.8986066883491
3510,591.6088818189124
3511,556.5556533901765
3512,544.1169572577852
3513,526.3507309250782
3514,457.902318245651
3515,480.70958270525637
3516,470.4027224523113
3517,573.4322603779742
3518,523.5070552421256
3519,552.4881148790365
3520,497.8779591540017
3521,612.2774398615711
3522,610.9401850617708
3523,507.8873363377236
3524,509.7417081592787
3525,632.3516363840608
3526,573.1581375191612
3527,532.5153151204747
3528,564.8798891285877
3529,595.7293858890465
3530,480.76568979278693
3531,582.679397020743
3532,422.32362853979976
3533,576.5733202031124
3534,523.9184323420759
3535,463.4522640492167
3536,570.1751876199178
3537,558.8673762659297
3538,503.75515639680725
3539,593.6977538291068
3540,579.1509239042813
3541,467.652495986797
3542,454.3403440909159
3543,441.7100022572465
3544,443.1842849768095
3545,469.1520161884838
3546,618.6992012808141
3547,515.5033557804834
3548,611.5685801452431
3549,538.7850847564991
3550,535.634809680661
3551,530.2725672753314
3552,533.7814323695965
3553,498.22821125806377
3554,498.5109558515219
3555,438.26678848230284
3556,488.34563552481666
3557,484.58107652416214
3558,570.4218170946986
3559,488.49666544046147
3560,476.68663050073366
3561,574.880759363296
3562,536.9639502789432
3563,468.4771898526817
3564,434.09843530855983
3565,627.8294508170877
3566,571.252812398721
3567,525.7615313063455
3568,434.88186876994564
3569,471.31901591526344
3570,521.657899106146
3571,525.609190949711
3572,593.3162348816862
3573,409.7496036004246
3574,509.0502451023001
3575,556.9563019632801
3576,585.0183050534074
3577,490.0364003127303
3578,576.9955792180986
3579,520.1420107473818
3580,554.6341535195439
3581,545.6124088643944
3582,427.7010096285701
3583,574.3556299136908
3584,612.7140098410576
3585,495.1254344758897
3586,469.61618522701116
3587,598.2469909984691
3588,547.994658093802
3589,464.41495685918625
3590,543.7885026773704
3591,513.1101138416179
3592,519.9365876307735
3593,531.1693531707938
3594,469.8057585713203
3595,479.7282933935811
3596,575.0809162490992
3597,623.6684668778216
3598,517.7009684661032
3599,562.2624936875706
3600,529.3773675244908
3601,462.6192275803698
3602,577.4150427308809
3603,456.38116045126486
3604,449.0536622352276
3605,548.1383978673164
3606,472.53240811036983
3607,493.16652900635836
3608,467.3647501550077
3609,499.94964727141746
3610,615.8413995653415
3611,493.45049361547365
3612,476.18153585585856
3613,499.6540091892273
3614,450.3113567453999
3615,550.94443830662
3616,464.52511508177565
3617,653.3787677172971
3618,455.2300023573157
3619,570.22773351814
3620,443.2808252652459
3621,562.0954040459283
3622,526.1621803716137
3623,472.9582685672333
3624,542.7603751482334
3625,533.1139696439891
3626,489.89551925666876
3627,546.1767753306267
3628,551.8879512024926
3629,542.3284830438145
3630,514.9177339578306
3631,587.9332190587066
3632,574.773655319734
3633,642.8576280204167
3634,510.0136480973892
3635,537.6949202977296
3636,620.9015194265946
3637,545.2465770860308
3638,590.8560331025383
3639,556.8114949671439
3640,603.048437853944
3641,587.4853907407831
3642,526.3605024493203
3643,518.5499838063406
3644,605.9556600914242
3645,633.1860086266025
3646,490.9380564468203
3647,504.48435922321926
3648,555.378571221458
3649,533.2518680653416
3650,638.2132568625757
3651,559.9404092718951
3652,399.89424016217043
3653,560.0422480746832
3654,641.2730027517059
3655,432.59023845052633
3656,616.3498227058653
3657,485.1595694485388
3658,453.51703828668485
3659,563.5903449057664
3660,592.9582413831357
3661,468.014847228948
3662,506.6337191363238
3663,556.6244640721718
3664,459.8049586863626
3665,581.1101683887917
3666,455.4944635205683
3667,498.55548420868024
3668,526.376232463063
3669,480.18305482843664
3670,547.5202239284902
3671,631.7480753237234
3672,491.34659931151134
3673,555.8835054412193
3674,526.4938957186781
3675,568.0771369778968
3676,438.98756797097354
3677,627.1750250120078
3678,529.4318184887051
3679,481.2531986388442
3680,591.8879727728198
3681,552.8748248362773
3682,589.8188242424615
3683,427.90238152666427
3684,572.8311313312549
3685,573.5427560004622
3686,599.5686235596834
3687,489.1416605685398
3688,544.0068478021899
3689,512.0574012181936
3690,484.7578874289188
3691,551.0172080295181
3692,635.5520385532635
3693,608.1363131356782
3694,568.3191042965227
3695,561.572920808124
3696,478.215292118836
3697,510.35991060701053
3698,445.9047925097736
3699,533.3654846587615
3700,509.20467788374657
3701,527.3979097406353
3702,534.6561012427181
3703,667.3543177433296
3704,552.7787569144714
3705,606.7995816554808
3706,581.0073206345007
3707,475.8374134935044
3708,525.639677002391
3709,575.0777621861973
3710,580.7993426035337
3711,425.9299179453787
3712,450.62121798159524
3713,588.1767923409258
3714,524.6974011956514
3715,553.4408824808902
3716,526.6987608126403
3717,624.0571650825854
3718,539.8157471419082
3719,592.5420745508295
3720,476.6273313371448
3721,480.5573499794674
3722,521.1331512700132
3723,497.86869298817317
3724,592.7474432281098
3725,558.1199270321316
3726,522.5625517333522
3727,520.4272723260623
3728,535.4644455292264
3729,594.2958844771019
3730,552.7863498526004
3731,560.6531259200539
3732,593.8661917412353
3733,580.6555374972377
3734,484.63356232405414
3735,496.41078580300154
3736,477.86775195798504
3737,500.503662042509
3738,533.1780782932829
3739,517.3795375503296
3740,537.6389220358988
3741,549.4412615330516
3742,538.061008411943
3743,581.5410821072292
3744,478.70882229421704
3745,585.1103773786267
3746,537.224309193981
3747,571.7745951459176
3748,522.484180687975
3749,592.8393709921417
3750,518.2236286588552
3751,497.9352728548672
3752,567.5516611844815
3753,574.5947508848251
3754,499.88347083618544
3755,432.01794821554273
3756,521.1088950876331
3757,518.1605912001445
3758,512.1563392245017
3759,647.8285722162761
3760,570.6835195377754
3761,654.5457208842115
3762,521.5599476198881
3763,579.8423920343064
3764,530.1962213965886
3765,647.7794710189628
3766,512.548688198747
3767,544.901456243173
3768,515.6059084723242
3769,521.6492028669584
3770,503.0950159013092
3771,448.29892710576996
3772,480.6708727436343
3773,420.03667701315663
3774,583.5787738916308
3775,546.9903332790846
3776,566.9333226268777
3777,620.8317943272513
3778,441.1604280858788
3779,508.61352369586285
3780,520.8193657126354
3781,481.75904123649025
3782,466.38220011135104
3783,443.7568557817684
3784,591.0600105145522
3785,526.7016597366119
3786,481.65122272626655
3787,537.0422675451773
3788,521.7366752061414
3789,484.07674979532555
3790,511.51668042538495
3791,554.1606495815607
3792,503.2640945279986
3793,525.836200997085
3794,491.81905306242334
3795,572.7584922484293
3796,580.9169678644001
3797,520.7845787368881
3798,506.00040077391833
3799,580.2876434028462
3800,497.69441545392135
3801,566.0133537764968
3802,638.6729088318016
3803,669.1972393766796
3804,485.59079825783937
3805,645.9920049727491
3806,612.4317822814512
3807,505.7841765463661
3808,657.2846816657951
3809,531.7670029028186
3810,471.2301946762009
3811,523.8233481523299
3812,579.8023838701301
3813,456.10855534310963
3814,422.47391892724994
3815,605.1448551109253
3816,507.1221130910823
3817,513.964746371736
3818,548.0426978017249
3819,464.09265679834164
3820,553.6650156062785
3821,500.676316066563
3822,537.222285122435
3823,500.8313574651357
3824,514.1180824040156
3825,457.503616952809
3826,482.98016804705037
3827,531.8814377087815
3828,496.87923084727845
3829,542.5407877113159
3830,504.4199562731606
3831,519.1502674440062
3832,512.8459114902402
3833,546.566197570265
3834,465.2344261078531
3835,560.1249052755843
3836,478.97544660076153
3837,608.9484153070207
3838,690.0151112467033
3839,422.3038270040006
3840,527.6579667073663
3841,583.0028157224618
3842,499.85738619445954
3843,514.133212777663
3844,605.8981666141354
3845,147.66336232292906
3846,525.2189505217561
3847,490.24242806520647
3848,463.7140665485779
3849,541.4826638999634
3850,488.1387560514678
3851,567.4950224817144
3852,537.3222395488073
3853,615.8535207006914
3854,529.1682671628466
3855,681.6750205050524
3856,596.2732706336479
3857,544.9023384676761
3858,520.2813543310965
3859,520.9657492967671
3860,498.27839090916416
3861,501.0615943966177
3862,570.9511244897423
3863,472.12775485444365
3864,487.8367525899631
3865,454.8403823010604
3866,507.922010730049
3867,544.2330708301743
3868,534.5392869710821
3869,484.44868635164687
3870,478.45750600107954
3871,486.4956890378806
3872,487.5550051841451
3873,507.1714337066745
3874,621.0941857115414
3875,443.35371821386076
3876,492.7643942223349
3877,553.9837377071207
3878,660.9266160205805
3879,541.8693653808141
3880,538.365834176754
3881,426.6083245799795
3882,590.535378624907
3883,517.1518596668659
3884,473.7384204133408
3885,498.3869433514038
3886,521.1181351830869
3887,419.0088083464441
3888,520.2959356268265
3889,448.7168840346512
3890,505.3737278565757
3891,530.468199654068
3892,592.060148567663
3893,444.9160545154259
3894,513.9470745699771
3895,444.1057895961581
3896,635.6957370742609
3897,533.4551904896584
3898,475.94577558593846
3899,623.0167134864575
3900,586.7819325226615
3901,506.4589251753723
3902,494.67808805438744
3903,470.92461983302405
3904,569.737979082848
3905,561.4142330594816
3906,543.7193131591238
3907,449.8394644440165
3908,585.8304279349163
3909,484.0250934373955
3910,491.9296934667857
3911,554.4025485803112
3912,522.2289955650862
3913,519.9317773520285
3914,575.8265002429825
3915,497.0811419217087
3916,507.1773808904596
3917,549.9024957978183
3918,593.1488066093684
3919,530.575672414673
3920,440.81932443963393
3921,596.6828512685352
3922,643.107147746479
3923,425.18890441574723
3924,474.84550253710313
3925,491.75374230692813
3926,581.6810435764613
3927,404.52998464672896
3928,481.6338048700037
3929,508.75622267227146
3930,495.63892702853326
3931,574.0476639688326
3932,585.427727902341
3933,576.6732668667285
3934,503.6430270198933
3935,478.3196497340268
3936,516.0821226365206
3937,513.5126461152327
3938,528.6645397860158
3939,571.6995468938649
3940,478.14098291886955
3941,604.1326176096966
3942,471.58711593020905
3943,536.6935441357306
3944,491.8618069765177
3945,565.8808771889239
